code	pid	mun_r1	mun_r2
59172	837c1a5d5d276bbefbb1655243a34983	1	NA
59172	10d6b07b2e4d2d2212351bd3c12b6a04	1	NA
59172	13fa1dc8c54b4fa7bff6adf7623e6aee	0	NA
59172	04fb97ef9881dcd60965fd1f0804feaf	1	NA
59172	180e71fb72c5931327d9dc3ba6d33723	1	NA
59172	0dd9145b57f7a555e921205756a77b84	1	NA
59172	d8c6e0de10b6e09695224faa03018288	1	NA
59172	9e8ecbf1724c7def59e8856af800cf9f	1	NA
59172	22da2b25556f7577ea627d5d59053937	1	NA
59173	b1fe792027abce18b40b963625fd2b0c	0	NA
59173	b94fa75cc5b3a5833d243ccf3c29da9b	1	NA
59174	6cd64c28f02679acf09db64e77085c55	0	NA
59174	3ce81e02616670278899eeee416fec0d	0	NA
59174	3e9b07bd99e5ad562be814a7667ae259	0	NA
59174	d2b7dfd7ea77fb8f0e21ac23671c950b	1	NA
59174	3131fdae852fb42a169477626c60f839	1	NA
59174	752a4ac7fda812f306ecaaf638729efa	1	NA
59174	5edc361771b41132d5eb68542aa054bf	1	NA
59174	279940715ada5a79f21eeac909a87703	0	NA
59174	e41c175e23a8176fb4fa4f118f725c79	1	NA
59174	94c022d007a9f86511e9e592f8c39046	1	NA
59175	d63d910ccb63ba00c10aa6a9ddcf22e3	1	0
59178	7d01d2dc25af90565830b69d6ed0d1b6	0	0
59178	9664454c3d89be4923555928e50d331b	1	1
59178	9d7a14388742fed5870cca31d5c89cf0	0	0
59178	31a3af3a3539b4a29e6327e9a746e5a7	1	0
59178	7f1b2bbba4e894b80deb78db15502ad2	0	0
59178	567bcd6feafb81a718ce4340da58803e	1	1
59178	e3c87192cc2efa114971b423fe1a2e3c	0	0
59178	c356083406853d79f4e830a1bc03908a	0	0
59178	f464e06eeecce057f7996e4d9af3c629	0	1
59178	3622610b3286d1e14e213fe32c1718ae	1	1
59178	2136b67ccf002a3411a60737427a193a	0	0
59178	01c9cee68e3232217063f6db34d0a952	0	0
59178	426f55998da197d0fbe4c2c2df876e16	0	0
59178	75e0b53345b7b5c991a41ea4a579ecc8	1	0
59178	d0dba1320128f4c5145c5f8aafb3bcae	1	1
59178	7fb86c9e3a0b61002692bed5b52b2653	1	1
59178	59e7559f46a43bfa94e9285fbecc7b0f	1	1
59178	b1d03529085cb9eefd0e122ef7d5390d	0	0
59178	2180f2cf86385c1a002a10e84d89ec8f	0	0
59178	42548eb27306ea651738a95475ddaa80	0	1
59178	11d594f3cfbceabca138a20c434eea78	0	0
59178	b5289aa966bee3373e073a622ed7ce03	0	0
59178	60465b1338a6a34af29106b301634437	0	0
59178	a4c13985a68dcde0b40ce186187d53e8	1	0
59178	d0fa9853fb461a7bd9d655d6cf280603	0	0
59178	5f5359174b06c5378ef36f6ccda4f150	0	0
59178	a375c05b0ca1e088f11bd4dde71728ba	1	1
59178	be94529f02b2494fd3e7c0b7004250bd	0	0
59178	96acb6c98bc9d5e7637326a491e7a86f	0	0
59178	45f910e9b630d0f1bdc7501e8044f845	0	0
59178	22137b900dcaa338b11bee33aa84c113	0	0
59178	21dd349b5f6796d918b1c34d1578d676	0	0
59178	54f7e8068d78ef201c9b7d2f15d3f1b6	0	0
59178	d0d5cb3f152c940b5cd56011d9425e55	1	1
59178	249515166809fbb40a2c4af8e4b91142	0	0
59178	505244b48168b5e23f58de787fbe866c	0	1
59178	35c533d130dbd9f476b9de8c8503a68c	1	1
59178	a6efd96414bb720e774eae3592c4134f	0	0
59178	08bcaba4b1f523997f8fd43c2bc1e2d6	0	0
59178	cc694a43686b7dd1903cc950b024c4cb	0	1
59178	f5b7239f0b458ff836821361f9c88338	0	0
59178	a43d386731dc89b5fd39fd713e4ce717	1	0
59178	be8da26d7f86edab81e5ee0ae4477611	0	0
59178	1c1601ce9253553a968278cc3e672376	1	1
59178	2616cc75c843303dbbe3d2d1669add02	0	0
59178	3b4571635951d5ed69098d5e0131bc82	0	NA
59178	e9450f6207efe706122d6433ee7a41fd	1	0
59178	529238c6017764510ca321a90e6d83d5	0	0
59178	7513ec32c6d2f52c093101ee87c28f1d	0	1
59178	fbe40e237c852b4b2506ed812da65a64	1	0
59179	41777f87e901108b768031ff7a1e8dfe	1	1
59179	e2f030238ae441bca3602ddf06cf8481	1	1
59179	f62888a7a7848eeb4bf7020f053561b4	0	0
59179	03d0668d1b0b786474d92d79c1a0fc32	1	1
59179	47ed024c82c6965f35e3c9ab6c5bf748	0	0
59179	971f3cb427c88bd55ee0a1d2bd17c0b0	1	1
59179	368ad5ad1f5e607421b7712a5923650c	1	1
59179	53fc48ed59d619928954158851018818	1	1
59179	4a5a6f8938440687bf06307aa1611501	1	1
59179	80c37f5683d4c2f915848c46d9e8505b	1	1
59179	ae2d942b5d1490926d223475b85db021	0	0
59179	fe40448f7b9aa9735c11abfbc045d9a4	0	0
59179	2f0ef665d71d35660073d66d4a97dc3b	0	0
59179	93a8798756ecfff30fc664933e31ee2a	0	0
59179	91011f54f3ac5df951647e24d9d55785	1	1
59179	531610a8044a873c73b586d012b41ceb	2	2
59179	0004738096794a6501165b03a7189dd5	2	2
59179	5b4d4a0d342f3961b8ddec0466b08a87	0	0
59179	55997879d69af4cf5df85854faa4b131	0	0
59179	811e83de68821e16f4c9b7177b98b49f	1	0
59179	9ec7710784801fe8b398e6631e610528	1	0
59179	9dbb202689bb1bdc66006eb2893c689e	0	0
59179	788df0dc8b094fe5483325f8ae36623d	0	0
59179	7a88a307be0b3e4f7b5e061f2365841c	0	1
59179	f7906ded422462059785335b62af83f3	1	1
59179	d31b3074d3e423529dee09063b535653	0	0
59179	8c036fd1357a3e37b27d8169b5169e93	0	0
59183	14cf01d3c6680e50082e33bda04fc3fd	0	NA
59183	c2c82bec7bce4d12cfbb973790b09887	0	NA
59183	4000cadd9450e4a6b47c87d7d44165e1	0	NA
59183	efc7f4633f5f6dd2a4faeacc71efca1e	0	NA
59183	c8d4fe1eae068b44632ebe638980aa9b	0	NA
59183	5606aa622b281b9538b99a4d5ef726ad	0	NA
59183	3ba9d276f182d801e77c8578b02f7753	0	NA
59183	880d02453a0717aa96f81c9c53f7dd2c	0	2
59183	8b4839fe27afa077381bf92d46430113	0	NA
59183	d3ffacd0ce2735613f328eb2290f6e22	0	NA
59183	845d9b4be39609cdffb08b32ee2e6abc	0	NA
59183	6ece518c8b78e1ebf2e89a05465087d9	0	NA
59183	071bc43875faa072414446093e41ed14	0	NA
59183	757be0ff4f527e506c1abeafea3f52dd	0	NA
59183	ff00c768cc387ed8c17e708df7784fc2	0	NA
59183	58c867b01080ca63c254f670469a0461	0	NA
59183	85bcf331037092aa7f9028152e377492	0	NA
59183	a8e18286d889bddddd7431b3b86a036b	0	NA
59183	7a321fff758c419fc6efdb6f7acc5680	0	NA
59183	6ccdeaa9acfba14af9dabb2b1bb94f86	0	NA
59183	149049c992208bd86a629c164dd71da5	0	NA
59183	9845fbf478202704b91d747c9f0140d0	0	NA
59183	aca51ebc74ea71c0e4afce3ca7adf056	0	NA
59183	f262873a5ad4ae7e57a1ee3073e3b9f9	0	NA
59183	2372d62e2019b1f7d679d32777dee92b	4	NA
59183	3e76d3b68149e7b607cd4187a38bc8bc	0	NA
59183	1bfae28dda66c4dc66bb094dc14eb7cc	0	NA
59183	a7c3047ce344be0f291aaf3d3a099c9e	0	NA
59183	73b23397c64b3f90ede90e31930c5a78	0	NA
59183	d72c2b1522931c1cf15e93ada3d92f96	0	NA
59183	13ec1a668afc2c5f69da1757ad11bde5	0	NA
59183	968a20742c6a3d32813e3ee5bf5c071d	0	NA
59183	a4e42ba3148c7567fd8311876e0b5d54	0	NA
59183	1e53c203c8ce6af1cabc58a6191861ca	1	4
59183	f37175de404993adad829b614a712e4c	0	NA
59183	600406d300579e1acb371dd10e5d8ca1	0	NA
59183	48ad47564f73a39a16bb6232f6e6b819	0	NA
59183	5c13a530ac8d409b787715efb4d8b2a0	0	NA
59183	ad5b7021ea90c40c696248d0dc9b67a2	1	NA
59185	bea26fb8240af6a904b717c86a63c9e5	0	NA
59185	ccfe2ffad25197d510600b148421139b	0	NA
59186	7e8079798dd6b5e3640c8779f8811bd5	1	NA
59187	7a503097c6efd249e47cd7905758bc7b	4	NA
59187	aea333ae8535b46992209b55ce25f25d	4	NA
59189	426b464001c65f27670b5b7e0939619b	1	NA
59189	364935d5c82473364c732adbddad48ef	1	NA
59189	f8fa4d0feac7f0575e3272fcb4200329	1	NA
59189	2c505dccb1a5e90ce215089686a937b0	0	NA
59189	e2589e511930fea43cc06a3af77a5df9	1	NA
59189	1d26c8ac258815c1ffeb06b66a16a2d5	1	NA
59189	42bc4a598c34c3f702a802cc5d93bdbc	0	NA
59189	80d9e3d61fade4a1c3735e2ea64882b6	1	NA
59190	c4c3d59b5464c7b6d921fe721dec6000	2	NA
59190	96533b90f577c6c0101a4d0b6bb1ed6a	0	NA
59190	fd17323c5576feb4bcb9a66648d83eff	0	NA
59190	c31d29989c360419eeb291caf1a674ff	1	NA
59190	d35da19a4b7d03d9fd770f715aa88cca	1	NA
59190	4af3107c11f9307c134e389f06265ee1	0	NA
59190	3d08fe4839335015bbf730263bfee963	1	NA
59190	228e9886d0620700a19ca473a0c91f7c	0	NA
59190	6335461ea8cdb4257eabae1dda1d6f55	1	NA
59190	14008e815223fef8a9e7565ea645abd9	0	NA
59190	0d7df3d4efc3a0c8a5bf2fd7a5d96e4b	0	NA
59190	10dc74bd742484aee52da1547b238a31	0	NA
59190	8c38b9a9794a23ee1a05d71e006f4c25	1	NA
59190	a9a3a778474f590bd34fda14befb10a6	1	NA
59190	2906c258c88b30bffb622b2149c95304	1	NA
59190	e9a69aea2b84dbaa7e95077b12752035	1	NA
59190	3bc68496e2df76ecb74649edf9f4c63e	1	NA
59190	3893c0af0624cfda89192b243736de83	1	NA
59190	89a6069ac2cb3ccc478d0043a8d72fd2	1	NA
59190	b9c40e1083cb3f3326ddae5ee376e855	1	NA
59190	21cfad333699e6d2879bbef20923e08b	1	NA
59191	fb215ad1209b55b40dd5d9578474eeff	1	NA
59193	280de5377eb2384677d284a2845764cb	1	NA
59193	1187b65de03f637793e128d13d1e6fee	1	NA
59194	847264507a7f007a37ed3ca2623f398e	1	NA
59194	b84dcd867dcf4012cfa4f95bf2ff1042	1	NA
59194	6614dacae260f004f8f4c6694941cd97	0	NA
59197	84c7fd05a181409398ce9fd18412481d	0	NA
59197	b63ae39c45d0189708aff087831d4350	0	NA
59198	bec92e9a170711f73256acd73743198b	1	NA
59198	dcde9f637920c361892ee3193680fa33	1	NA
59198	624080f5989c3af185da615dbe2c65b7	1	NA
59198	eae5b556ad3e1746d5cf925eb9d058c8	2	NA
59198	9011f53072c7fa53822e91f915d9f0de	2	NA
59198	aa7943c3d0b77ece0353aa6ec2d3d886	1	NA
59198	b5f75d0cad3fbc8639aace42ed7ca7b9	0	NA
59198	a5f0a35bb3f717e9d8e6d69d42c2f08e	1	NA
59198	c36109bb66d092570545de495963b7eb	1	NA
59198	7e767e21406f43a18aa160be55d7bbf3	0	NA
59198	3e2d697168f4fa311fc4d25b91033462	0	NA
59198	e820bf4d3e9aa0148f4533e47bd746bc	1	NA
59198	844b51cece7fc26f96da00d9b7aae80e	1	NA
59198	0ac37a954adefe29a5317abf72f36df2	1	NA
59198	f2f365f7282ba3b9bc5ed494d70a6a07	1	NA
59198	51f380f355991deb11ccb4ff61b3d165	0	NA
59198	6282b9e90b7b7b6ee573d189c05c8525	1	NA
59198	cec781f242c3d98417a6a228413eb232	0	NA
59198	a54cdb23ccc178813e333b64b3075a08	1	NA
59198	972202e2c3e11c6745843998b3ecaf61	1	NA
59198	a81f23c29e78e2cd3db4513d5558e6ef	1	NA
59198	e58dca9b921fcf386ebaa9dc5a104d50	0	NA
59198	fbbdfcda1dcb0b773f2a39aecc8fb04d	0	NA
59198	35897f15eb398132f02df6660952efef	1	NA
59198	cae36f5c4d141b1d3ac26e5b6fa3c271	1	NA
59198	a2a057979e3a11ea182b8d0a2678920d	0	NA
59198	f422a9934885f350688e9d0502cfb894	1	NA
59198	e37c43b6df0eb27e199fba825df189a4	0	NA
59198	26891d101aef6e1db260d21aa4d14d2d	1	NA
59199	217f6a422b7a51ecb111be709d2b3f21	1	NA
59201	6c9e5caf22727fd2fd9be520c59fa6ee	1	NA
59201	851c16d0fcf80926bc1df9f7b0954b6f	1	NA
59201	170a1aab4d8e37dad5cdec5ca91a7a1b	4	NA
59202	70feed19a2c34b56f6bd7dce9b04999c	0	NA
59202	928d62de815b2245eacac6ea8a825a63	0	NA
59202	1d04b8a5631439c04c21c054dbdf0bb6	1	NA
59203	33143c2de638060e8a05e763fb24aa6e	1	NA
59203	0728108e6ec4b0727e074d90a6e972c2	0	NA
59203	bd6b746507319378233dcd8dd0e053b1	0	NA
59203	0b64f6cc551184f4c2fc2d7acc4bfbbc	1	NA
59204	136b28661476839f26c1bd86a800d2e8	4	1
59204	38d76018bb14c092e44a16eb50f02f47	4	1
59204	bdf0f1ef96fa3c9bf3cc7a0319386ec0	4	4
59205	181d73e57e8226c52a0d1e6e4bed4bc0	1	NA
59206	0981975d03e8924af8f8a271de522ead	1	NA
59206	0157e42a0a066743730cdaad0ce1b83f	1	NA
59206	e578ce6d674bcb84932869769f633a6a	0	NA
59206	194b378bf875bbcee52ad8045dcfb368	0	NA
59206	0ecb1f9186e4b6272aaa019e4024e264	0	NA
59206	c7f4aa97a5b164faff33cd55873df4b6	0	NA
59206	f3e200d2387533d06e0d471943d41f63	0	NA
59206	888058e2ddef3aec83a1b269f4003eb2	0	NA
59206	e9235c657f4e346ddadf126a5faa54b9	0	NA
59206	00be20929eb7f1024d575ad3279f5801	0	NA
59206	a76af5f00025be5348affe5fd78eb1a3	1	NA
59206	6e87cafffbc249636ce8a61f1de0a083	1	NA
59206	468df84d02f62b35214bd89dfb3ff5ae	0	NA
59206	472cf987f3407b46e2b53373539b0468	0	NA
59206	e630f721d9cfc4cf76c5aae6d986ec4f	0	NA
59206	8849fd113fdbbd94a723cdf5c663dce8	1	NA
59206	82f905b2b41a21af172d389bb929c318	1	NA
59206	d563af9731a90ed4eb60c5cda249c775	1	NA
59206	3d9981ad5a43d1fc35eaf56c8c73f2dd	1	NA
59206	0b182f11df5e80b0ae1f6237befbc1f4	0	NA
59206	4f7fd0ce41ddcb4192867b238e13c985	0	NA
59206	b697a9589019619392edc8da0c6835cc	0	NA
59206	14bcf28c693a21327f9d852c14eca845	0	NA
59206	85b537c22af7ca8179088879f5aa6501	1	NA
59206	9058c87a32edd195ba6e0132205fd0a2	1	NA
59206	cb5aecc1cf8af213878af3f1ec3ba8d2	0	NA
59206	43a56e48faba4cd23e5a38ae35e08787	0	NA
59207	3ed37cd309fe2c02d23748434a68ae25	0	NA
59207	32911e1b0ab4be868f946ce9ca5a9514	1	NA
59207	22e548cbe0e8b9aefbc45ced149ca4e4	0	NA
59207	eed8ab3eb9455a05335713263665c0a3	1	NA
59207	256b1f143b4b48ed3abaf14b44174310	0	NA
59207	19a70273af0bc763c2849f50f24310fd	0	NA
59207	7a19f4cc0196fde63d6921b4b2cfb9f9	1	NA
59207	dae3e51db861c746d81a0af66c9c4c29	0	NA
59207	5263a27432d6fc7d3825139b375a7ba2	1	NA
59207	ebe7242bc744a35b1b961f8cfdca7770	0	NA
59207	29fee36c844cae22a76525334b73d27d	0	NA
59207	78ab7d404dc0b795be73862b14c6ef61	0	NA
59207	c6e39d0c22ca9574c5e6a2ad8be13bf6	0	NA
59207	5ab9533feb7fad24344741325f7ed11e	0	NA
59207	efc8f664e1e963588cfb76539586c5ce	1	NA
59207	be8ffa3471964462878e96cc7874adea	0	NA
59207	f6b58a3e6a164eeca4845d5356a8d5fb	0	NA
59207	d107e84ecc969e7a396a394e12a05455	1	NA
59207	98f0ad38803da57fb96860f63f010b46	0	NA
59207	2a77233b620bd8f143c4245561c3cedd	0	NA
59207	9991293983007829d2bbd4187c56eb33	0	NA
59207	7b4463b75473d8aa92b35ca17de05880	0	NA
59209	c2cec9b88823cc6dc45ecce90681a0a4	0	NA
59210	7e60aab70a3f46b0af8e1c68b359fba6	0	NA
59210	e123d9a8717606f1c1fad5afad889110	0	NA
59211	c50bc19ac0efaea67407d400b98cf4d8	1	NA
59212	ce4f5ed9486aa4c5b1180e18a861d164	0	NA
59212	49a0c1503b1c7f543c04c33c73ab8fbb	0	NA
59212	48efc0d3aec227d15bf1a40855b70802	0	NA
59213	2e6c0925badb495478316878d1cfa6d6	0	NA
59213	3a748984d117cfa023fc86e9f19cad13	1	NA
59215	4c1d66187b0db9b34101386871d750b5	0	NA
59215	7372cae85e8b0d1a3b8d7d789e90a2a8	0	NA
59215	941a5b9c3c6f74fa216467caec2c02e7	1	NA
59216	b6508593dbd41a65d13ee709f209f039	1	NA
59216	3d1dbc772ac58e8c11739693d32a9705	1	NA
59216	13d0ca2dd2b485c8691b01004f71141c	4	NA
59216	398bb2d0f5303c5817fc36bf9885680a	0	NA
59216	eb0a0b49ec476e9d5354ff39b76f5e74	0	NA
59218	42f8842c4e18f86f6236a3813da14d76	1	NA
59218	60e23a83914c70b836ae14e5e38c14a4	1	NA
59219	3a26f1ae221d4f4377c16abadaa1ae98	4	NA
59219	86302add1c8f14607f18e91fd9b5139e	4	NA
59219	a9eaef21b9b4b902854feb9e4b660943	4	NA
59219	acbc88df33273272798ab2df6efd7b42	4	NA
59219	16d9270df5f7cabe40f412b74c51e633	4	NA
59219	f9875522a25d36705a687aec20374283	4	NA
59220	6571422671410c3f95d58532c18362dd	0	NA
59220	2d721558f8a5345db5273d0faf375927	0	NA
59220	d3e1a0f6cbc6288d147f5f46af5b2a6e	0	NA
59220	fbfd2354cb0fbc3671ffc6c588928d1b	0	NA
59220	525945aa6d7dc028e2cbe3bb0b255ed5	0	NA
59220	2cb49abde02158be4fd08cdcc63ad7d0	0	NA
59220	bed1d6cc507308d30ea5f733c4c09a53	0	NA
59220	648f80aa944edc91020c805d3642dcec	0	NA
59220	1baafa54aeb97966b4d87ab0d3bbdbca	1	NA
59220	503ae9d8662fd7869522c7811754f158	0	NA
59220	91235be3a6b3e3d16c5d7ecc4ff4f339	0	NA
59220	216a66739a18863383e04a121bd200f0	1	NA
59220	2349b5a0090d05e622771f3cc39f9a1a	0	NA
59220	72c026e8e88b43c4f2f73767173e4d64	1	NA
59220	880d5aa94c30298aaa8b21caf51e1f0c	0	NA
59220	5ee5023fea55e0d87e496b1bbc81bd73	0	NA
59220	5ae7e9b94985b02d63f2a55c63be3816	2	NA
59220	fc64e9ca15b53f1f9586a1133ff90765	1	NA
59220	551f40b536a5e2be5e8368877374bb5f	0	NA
59220	30d96e25a0263301d8ba021f0ff6baac	0	NA
59220	46797eea30f27117c209bf32f29ad90a	0	NA
59220	944b9fcbae58436445c22f04f3cb95a9	0	NA
59220	a84229c35c291516dc1650a31fe8985d	0	NA
59220	aaf275f270bb08ffbab04f679e738d5f	1	NA
59220	1370ded0c668c7809ccae70db66b3c15	0	NA
59220	d5514fe668380a38211bcb231da6f90f	0	NA
59220	791c26b465752dbbbb88588de4b91a9c	0	NA
59220	f24315703907cc16bd92434d28f9914d	1	NA
59220	30c8e546cce6100c50d26093ab772267	1	NA
59220	74dd2204e96d562244922c61ec0ac333	0	NA
59221	afdffce07dd65ad95127638cd40e3138	0	NA
59221	54d6de583700fd60377ef919cbabb94d	0	NA
59221	3d05cdd4f4b55546d08b4036f554dd10	0	NA
59221	fa074fcdc2273bcb7d75c0dc26a6477b	0	NA
59221	a5bdcf61338e3cd400f10992fe2ef9b9	1	NA
59222	ed7844a6f0de9d0ee92de52e0d1d7450	1	NA
59222	d37e561a3154eee5f4a19c15fcfb912b	0	NA
59222	4e41c35a7911f16b08963a7b02483c6b	1	NA
59222	fd66d831a66d1a6a478db4ca4725c7ed	0	NA
59223	8466691972b789a27d3a131492d3aafb	2	NA
59224	3c8faf5c87d094f63c3261e8279e2041	1	NA
59224	5feeeab242cdd495a429c035c6574de0	1	NA
59224	91d1a533588caa7a13f884fbb1c06fc1	1	NA
59225	0b6291f001dc6d51bbe2c29c66c8cd61	1	NA
59225	de5eefce1e510bd097f6d389998c8cbe	0	NA
59225	262d4b674cfead65d73c7309b764e40e	0	NA
59225	76d886b22347c0c2947ed05568b36708	0	NA
59225	c229ecc14bec95b7e16a0310ce966ba5	1	NA
59225	de13072fa99010ad82147d23e215f937	1	NA
59225	b83d6cea21908a76c8a50dcd3d29d614	0	NA
59225	3acb0a67f38d6c8c9ea5eb0c36127b5b	1	NA
59225	651ebbb50b0a7c4b5d5ef21ecb3cb845	1	NA
59225	6388cc7d6f42ea44e4baa1b9c1bfc05d	1	NA
59225	b48c3198da27647c6f975d82b3dcf1f0	1	NA
59225	dabe7f6ddc7bd1991cb630d1b45d5db0	1	NA
59225	21698b440a0a82c33dbec0786fbdf8be	0	NA
59225	a9555f171ca2332a3f444b8dad085fb5	0	NA
59225	83f298dc80a9515ea182cf22f35a9a98	0	NA
59225	f4886e708eec240d8cd54a6ace92cd28	0	NA
59225	ea8657170c955ac9ee676490f4beeedd	0	NA
59225	c8b4a1d0eccfc2687cc36cb4a7240847	1	NA
59225	2974f20bd7e4fed8511c60747b47a369	0	NA
59225	0ceb2a4d8b351d152edf844dcbc58757	1	NA
59225	917258753a72d500628ac145c2331057	1	NA
59225	502def13fa379ee166fefcf067ee203e	0	NA
59225	f0b6d885cf8a0c20c00cbf1f41b12906	0	NA
59225	2ffde833e2e508aacca577ed093f17d0	0	NA
59225	480e7e003b52468de8d3d1103175baa3	0	NA
59225	2fee73bec54703a4948bb2ad959ce002	0	NA
59225	5ca3bc48868bc84e010d384cd252d259	1	NA
59225	c297738dda29138563d63aa6961297b5	1	NA
59225	eca7fd1fb6ed6f6997766d9c05bb1096	1	NA
59225	297351934822647d4d093f86b81ea455	0	NA
59225	e44d62204471e796fc9f96f742f46e14	1	NA
59225	e42f62ed365a60042b3fda7f459b24a0	0	NA
59225	7926b10e7605448b929b66edb12f6209	0	NA
59225	46626885c1ffe8ebe0cbe42f199eea55	1	NA
59225	9536ee9373e91cd8eabc10044bfdc6c1	0	NA
59225	208c72d3046c941405766894b92370d8	1	NA
59225	5bc80e452c069fd4d06c20e49dcae6c8	0	NA
59225	a6739920411161f84afcecf7e226c641	0	NA
59225	233d51a1e9f9f5073848449e476496a8	0	NA
59225	1439df1b6f11254468a1179360ae35df	1	NA
59225	4f0273d820e470dcf298e80cf9907e1a	0	NA
59225	270b5fd67ad75d14b9c11175dd2b2fba	0	NA
59225	00813cae7105d64ca6d388712d7f26d8	0	NA
59225	7472fca56e297e4e4e6d1ee5439fbfc0	1	NA
59225	3aa9d3d8afd51dd2f74de684b12b0993	1	NA
59225	cb9f1b78b4d1f5a60da1e36ba70df795	0	NA
59225	c0fc818d96a4e473c2fc9aab455594b1	1	NA
59225	d51d5d0e469689a76075756053f542b6	1	NA
59225	62bed094ff69c2f82e7d181d3b11e82d	0	NA
59225	a2c6bd8aad3a58864676b4113cd016ba	0	NA
59225	942b507cfaf0162049814a3db6374c6b	0	NA
59225	d5ce6d38a73cbd41781fcacee9bcf439	4	NA
59225	2e67939a40226c3ce48bbcba9f7fadeb	1	NA
59225	bd5ac1e471d0a96dda856a4f0c7c780c	0	NA
59225	83ff102b033122929c791c2a234de07c	4	NA
59225	b773cdd353b910c8bc6e581f1cc05e39	0	NA
59225	05b8c4418869db770b24e7e1ff31e132	4	NA
59226	bec5c50ec9c1c692058e6d5d20e5ee1b	0	NA
59226	21ebe587a806ee4339d4f2a9244facee	1	NA
59226	f5d6a811ff0134f7941ec3e1fa51120e	0	NA
59226	efc371d3fbc18ff034f50a9d657a4d99	0	NA
59226	185eb2e8e3f8f9b7ad5da9f00bf7329e	0	NA
59226	53604b571f607225bb7136797684c59b	0	NA
59226	cc5be53d0904af37fecc9e985f5c8cbb	1	NA
59226	a37503fd5a9ca856d3b085e09d0fd48f	0	NA
59226	6e11bee537c411e9e16261fbcf6d9926	0	NA
59226	ee87b999ee0034fc99df7ca95bfe3274	0	NA
59226	c78ba08fd761a71e55047011ddfd7c5f	1	NA
59226	3fceb4f211f5d52e015177a8fdc3a9a9	0	NA
59226	a26d2038894270282fec8f4c55554cb2	0	NA
59226	225c558841b566396aa957b76e338f4e	0	NA
59227	a9354089a8988fdbbb60d1145a56226c	1	1
59227	8cee602596013a3ea779e760fb456034	0	0
59227	cb95b92387d9863a6e42e7e50b4c9171	0	1
59227	254214b7042cf7629237e790707fabef	0	0
59227	a68231f83b3115a41d40b09cc393503e	1	1
59227	3c98e2c6be95aed2edef8165f388e1e5	1	1
59227	ff7fc1f3029aa6578d3ff7514c7406e4	1	1
59227	7bdceb357d889572d92e30d8b515c33c	1	1
59227	574c16841f2f044cff35382c57cf5086	1	0
59227	668c1e632f52a445ee27b4735c20d881	0	1
59227	92d748a3b77ab6c98d9cc4804bb51aed	0	1
59227	005ae70fa9df9f8d347f1817a21a3a70	0	0
59227	a662859960dcbb5cd990e1fb6c59f763	0	1
59227	73261932e4da019d5081de87ea9633e3	0	0
59227	87e23de46c62e55dcac6e624e7030165	1	0
59227	f70c726dad78d7a6532a11418ed9bb18	0	0
59227	2b5afc66bcbf185a3ddccaa275f9cd19	2	2
59227	9aa4681f157380c2569d95109433e182	0	0
59227	2f9f0d559ee2eae30d716ec7f03c002d	1	1
59227	d82bc75ca51054d1cd6b78b16ee0d255	0	1
59227	059d791b326e1f895780efa03386bed2	0	1
59227	e0a8e6899c0901fe259c0bbf5fa5988f	2	2
59227	1c8c81cb455b047ab3e0131999b1c130	0	0
59227	d1d2a1c613d1047216eff20ba20f03e8	2	2
59227	30c04d0bc8fc89e0baf352bb111bf080	0	0
59227	cab513639f7275c5ce3e718dec985cfc	1	1
59228	f147b2f3e928d4f0cecdd807e3af62ce	4	4
59229	ca5ceb34d070dec367b4ad059fa9b3aa	1	NA
59229	38639baa839f0bc5135b3f5bd9c17299	1	NA
59230	b86e1ce0eed6c581a23dd2de5fbfbc33	0	NA
59230	06542bae8b1e021b955952b9245b83ca	1	NA
59230	dcb953f454c0a8e21b7df2f6d4e4f7d6	0	NA
59230	4476124b2b73d2d032c45cdbd2160cf7	0	NA
59230	305bf2d96e096e2fb58395f88e6ff73b	0	NA
59230	1259b6a990da275660024ad4a1018c84	0	NA
59230	6a1a11979958c7763227f312ce1b2738	0	NA
59230	f76c103efa22d1f8ccb3f872f238f13e	0	NA
59230	222526d0de34293dae8da31d77ebd843	1	NA
59230	64429b55edb4fe34d8de827ac76e307c	0	NA
59230	d401ae97662b0bb7324bb49cfe3b7973	0	NA
59230	2505ad4a92406ea0dc4ddde5cc84f919	0	NA
59230	d58d0d04435fb35604f1a85247e788b5	1	NA
59230	f9e0452338837130c5f87d05ec54ff3f	0	NA
59230	65bd6809456fc0859946dda463e66800	0	NA
59230	a6ec30456649e284dd62dd8dcc6221ad	0	NA
59230	1f6134a52ad9ddd6c9a2b0f3018e7627	0	NA
59230	e9517f3738bc2fb0cd74e44272c1089a	0	NA
59230	64efd81e99995bb040f89046b5d15f76	1	NA
59230	71f8ec610dfa0dd959e634cb5ab5a882	0	NA
59230	eef9fc678bc50c2edd80d8c5c21bb459	0	NA
59231	32a411a53d4eeaf8ac2ef91695f3d1b3	0	NA
59231	aa2f5608e9854082d04b5535e7e946ab	1	0
59231	29ada4f482e1b4c32f4cc76e0d3b1b9d	1	1
59231	6ab9482889be516de7b8110ab49cf8dd	0	0
59231	b2d9b94bb9ea7e25063e34d4d83b5021	1	1
59231	415d17d18c4d7ee88204f6d3fc9f1f49	1	1
59231	fab9589b2927c224744f0c9c26f8a154	0	0
59231	1249b623e066d21b2a984e8cde12b49c	0	0
59231	cddee7eb8948e17534ba5d0f4ccadf2e	1	0
